Advertiser ID,Advertiser Name,Advertiser URL,Advertiser Category,Program ID,Program Name,Program Logo URI,Active Date,Template Terms Name,Insertion Order Status,Tracking Link,Allows Deep Linking,Payout
298281,Points,http://www.points.com,Transportation,4704,United Airlines MileagePlus - Points.com,/display-logo-via-campaign/4704.gif,"Jan 29, 2025 11:48",Public Terms,Active,https://united.elfm.net/c/5980041/302886/4704,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Transportation,4705,Southwest Airlines Rapid Rewards - Points.com,/display-logo-via-campaign/4705.gif,"Jan 29, 2025 11:48",Public Terms,Active,https://swa.eyjo.net/c/5980041/302888/4705,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Transportation,4707,Alaska Airlines Mileage Plan - Points.com,/display-logo-via-campaign/4707.gif,"Jan 29, 2025 11:48",Public Terms,Active,https://alaska.gqco.net/c/5980041/302892/4707,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Accommodations,4797,IHG Rewards Club - Points.com,/display-logo-via-campaign/4797.gif,"Jan 29, 2025 11:48",Public Term,Active,https://ihg.hmxg.net/c/5980041/310617/4797,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Accommodations,4823,Hilton Honors Rewards - Points.com,/display-logo-via-campaign/4823.gif,"Jan 30, 2025 04:45",Public Terms,Active,https://hilton.ijrn.net/c/5980041/314255/4823,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Accommodations,4882,World of Hyatt - Points.com,/display-logo-via-campaign/4882.gif,"Jan 30, 2025 04:44",Public Terms,Active,https://hyatt.jewn.net/c/5980041/319067/4882,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Transportation,4883,JetBlue TrueBlue - Points.com,/display-logo-via-campaign/4883.gif,"Feb 12, 2025 01:48",Public Terms,Active,https://jetblue.jyeh.net/c/5980041/319069/4883,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Transportation,4885,Choice Privileges - Points.com,/display-logo-via-campaign/4885.gif,"Dec 7, 2025 16:43",Public Terms,Active,https://choice.mtko.net/c/5980041/319073/4885,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Transportation,4926,Air France KLM Flying Blue - Points.com,/display-logo-via-campaign/4926.gif,"Dec 7, 2025 16:43",Public Terms,Active,https://afklm.tcux.net/c/5980041/321349/4926,false,"Subscription: 10%
Online Sale: 2.5%"
298281,Points,http://www.points.com,Accommodations,4937,Marriott Bonvoy - Points.com,/display-logo-via-campaign/4937.gif,"Feb 12, 2025 01:48",Public Terms,Active,https://marriott.pxf.io/c/5980041/321373/4937,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Transportation,5123,Copa Airlines ConnectMiles - Points.com,/display-logo-via-campaign/5123.gif,"Dec 8, 2025 11:31",Public Terms,Active,https://copa.sjv.io/c/5980041/343960/5123,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Transportation,5124,Etihad Guest - Points.com,/display-logo-via-campaign/5124.gif,"Dec 8, 2025 16:52",Public Terms,Active,https://etihad.vkuz.net/c/5980041/343962/5124,true,Online Sale: 2.5%
298281,Points,http://www.points.com,Travel,11750,Qatar Airways Privilege Club - Points.com,/display-logo-via-campaign/11750.gif,"Jan 30, 2025 04:45",Public Terms,Active,https://qatarpts.pxf.io/c/5980041/840242/11750,true,Online Sale: 0%
5134406,Porch Moving Group,http://hireahelper.com,Transportation,23199,Hire A Helper,/display-logo-via-campaign/23199.gif,"Dec 8, 2025 21:30",Public Terms,Active,https://porchmovinggroup.pxf.io/c/5980041/1929532/23199,false,"Booking Completed: $50.00
Booking Scheduled: $0.00"
5986476,"PremiumStyle Co., Limited",https://fireladyfurclothing.com/,Women's Apparel,30483,Firelady Sheepskin,/display-logo-via-campaign/30483.gif,"Dec 8, 2025 21:25",Public Terms,Active,https://fireladysheepskin.sjv.io/c/5980041/2537812/30483,true,Online Sale: 15%
5353686,Preply,https://preply.com/,Apps,24422,Preply Learners,/display-logo-via-campaign/24422.gif,"Dec 8, 2025 16:55",Revenue Share - 70%,Active,https://preply.sjv.io/c/5980041/1987575/24422,true,"New Trials: 70%
Subscription: 0%"
4058481,Printed Mint,https://printedmint.com,B2B,18781,Printed Mint Partner Program,/display-logo-via-campaign/18781.gif,"Jan 29, 2025 11:21",Public Terms,Active,https://printed-mint-partner-program.sjv.io/c/5980041/1617517/18781,true,Online Sale: 15%
3017372,Prop Money Inc.,http://propmoney.com,Art & Photography,14559,Prop Money Inc.,/display-logo-via-campaign/14559.gif,"Feb 3, 2025 18:17",7%,Active,https://propmoneyinc.pxf.io/c/5980041/1151627/14559,true,Online Sale: 7%
6582081,Realm Living,https://realmhome.com/,"Home, Pet & Garden",42972,Realm Living,/display-logo-via-campaign/42972.gif,"Dec 26, 2025 07:26",Public Terms,Active,https://realmliving.sjv.io/c/5980041/3299041/42972?trafsrc=Impact1,true,"Qualified Meeting Attended: $500.00
Sign Up: $0.00"
5657064,Reemo Innovation Limited,https://mowrator.com,Patio & Garden,28771,Mowrator AU,/display-logo-via-campaign/28771.gif,"Dec 8, 2025 16:54",公开条款,Active,https://mowratorau.sjv.io/c/5980041/2223524/28771,true,Online Sale: 10%
5451694,ReGlow,https://reglow.com,Diet & Nutrition,25225,ReGlow,/display-logo-via-campaign/25225.gif,"Dec 8, 2025 21:22",Public Terms,Active,https://reglow.sjv.io/c/5980041/2026662/25225,true,"Recurring Subscription: 15%
Customer Charged: 10%
Treatment Selected : $0.00"
5987594,Rockstar Original,https://www.rockstaroriginal.com,,30462,Rockstar Original,/display-logo-via-campaign/30462.gif,"Dec 4, 2025 08:52",Rockstar Community,Active,https://rockstaroriginal.pxf.io/c/5980041/2532718/30462,true,Online Sale: 5%
5983303,Rowabi LLC,https://www.rowabi.com,Home & Garden,30391,Rowabi LLC,/display-logo-via-campaign/30391.gif,"Dec 8, 2025 16:54",Public Terms,Active,https://rowabillc.pxf.io/c/5980041/2519345/30391,true,Online Sale: 10%
6655731,ROWAN INTERNATIONAL LIMITED,https://kismile.com,Kitchen & Dining,44848,Kismile,/display-logo-via-campaign/44848.gif,"Dec 8, 2025 11:34",Public Terms,Active,https://kismile.sjv.io/c/5980041/3380147/44848,true,Online Sale: 10%
5062446,RSE affiliate program,https://www.iseehair.com,Women's Apparel,22899,wigfever.com,/display-logo-via-campaign/22899.gif,"Dec 4, 2025 08:52",Public Terms,Active,https://wigfever.sjv.io/c/5980041/1908603/22899,true,Online Sale: 6%
5062446,RSE affiliate program,https://www.iseehair.com,Women's Apparel,22900,ohmyprettywig.com,/display-logo-via-campaign/22900.gif,"Dec 4, 2025 08:52",Public Terms,Active,https://ohmyprettywig.pxf.io/c/5980041/1908605/22900,true,Online Sale: 6%
5930613,SamBoat,https://www.samboat.com,Vacations,29521,SamBoat,/display-logo-via-campaign/29521.gif,"Dec 8, 2025 16:54",Public Terms,Expired,https://samboat.pxf.io/c/5980041/2313621/29521,true,"Payment: 7.5%
Prepayment: 0%
Request DevisPopUp: 0%
Request devis: 0%
Request contact: EUR0.00"
3069678,SAME LOS ANGELES,http://www.samelosangeles.com,Women's Apparel,14804,SAME Los Angeles,/display-logo-via-campaign/14804.gif,"Dec 8, 2025 21:21",Public Terms,Active,https://samela.pxf.io/c/5980041/1173242/14804,true,Online Sale: 15%
6779394,SEEQ,https://seeqsupply.com,Food & Drink,46461,SEEQ,/display-logo-via-campaign/46461.gif,"Dec 19, 2025 09:26",15%,Active,https://seeq.pxf.io/c/5980041/3719861/46461,true,Online Sale: 15%
3846769,SHAPELLX US INC,http://www.shapellx.com/,Sports Apparel & Accessories,17949,Shapellx Affiliate Program,/display-logo-via-campaign/17949.gif,"Jan 29, 2025 11:26",Standard Terms,Active,https://shapellxaffiliateprogram.pxf.io/c/5980041/1534530/17949,true,Online Sale: 8%-10%
2797309,Shopify Inc.,https://www.shopify.com,Website Hosting,13624,Shopify,/display-logo-via-campaign/13624.gif,"Feb 16, 2025 17:34",Public Terms,Expired,https://shopify.pxf.io/c/5980041/1061744/13624,true,"POS Pro Sale API: US$150.00
Online Sale API: US$10.00-US$150.00
Retained Full Price Shops: 12 Mo: US$0.00
Retained Full Price Shops: 9 Mo: US$0.00
Retained Full Price Shops: 6 Mo: US$0.00
Retained Full Price Shops: 3 Mo: US$0.00
Paid Trial API: US$0.00
Free Trial API: US$0.00"
3468490,Simply (formerly JoyTunes),http://www.hellosimply.com,Movies & Music,27681,Simply Sing,/display-logo-via-campaign/27681.gif,"Jan 29, 2025 21:46",Public Terms,Active,https://simplysing.pxf.io/c/5980041/2163269/27681,true,"Simply Sing iOS: USD10.00
Simply Sing Android: USD0.00
Simply Sing Android: USD0.00
Simply Sing Android: USD0.00
Simply Sing Android: USD0.00
Simply Sing iOS: USD0.00
Simply Sing iOS: USD0.00
Simply Sing iOS: USD0.00"
5386287,SimplyWise Inc.,https://www.simplywise.com,Apps,24623,SimplyWise Inc.,/display-logo-via-campaign/24623.gif,"Dec 8, 2025 21:20",Public Terms,Active,https://simplywiseinc.pxf.io/c/5980041/2000001/24623,true,"SimplyWise - iOS: $90.00
SimplyWise - Android: $20.00"
5728648,Skylark Connect LLC,https://esimx.com,Internet Service Provider,27320,eSIMX,/display-logo-via-campaign/27320.gif,"Jan 29, 2025 11:22",Public Terms - Special Offer,Active,https://skylarkconnectllc.pxf.io/c/5980041/2147759/27320,true,OnlineSale: 15%
3507685,Slate Milk,https://slatemilk.com,Outdoors & Recreation,16559,Slate Milk,/display-logo-via-campaign/16559.gif,"Dec 8, 2025 11:37",Public Terms,Active,https://slate-milk.pxf.io/c/5980041/1384524/16559,true,"Online Sale: 5%
Recurring Subscription: 0%"
5568135,Smile Makers Collection,https://smilemakerscollection.com/,,26106,Smile Makers Collection,/display-logo-via-campaign/26106.gif,"Dec 8, 2025 11:38",Public Terms,Active,https://smilemakers.pxf.io/c/5980041/2081288/26106,true,Online Sale: 10%
116972,"Spytech Software and Design, Inc. - sentrypc",https://www.sentrypc.com,Software,3022,SentryPC,/display-logo-via-campaign/3022.gif,"Jan 29, 2025 11:18",Public IO,Active,https://sentrypc.7eer.net/c/5980041/200311/3022,true,"SentryPC: $400.00,40%"
5948334,ST ASU PTE. LTD.,https://wr.st-asu.com/company,Software,29798,WEBROOT master,/display-logo-via-campaign/29798.gif,"Dec 4, 2025 08:52",Public Terms,Active,https://stasupteltd.sjv.io/c/5980041/2375998/29798,true,Subscription: 200%
5382657,Starwood Pet Travel,https://starwoodpet.com,Pet Services,24592,Starwood Pet Travel,/display-logo-via-campaign/24592.gif,"Dec 8, 2025 21:18",Public Terms,Expired,https://starwoodpettravel.pxf.io/c/5980041/1998116/24592,false,"Deals Submitted: $100.00
Quotes Submitted: $0.00"
3623207,Susengo,https://www.funwhole.com/,Collectibles & Hobbies,17189,Funwhole,/display-logo-via-campaign/17189.gif,"Feb 3, 2025 18:16",Public Terms,Active,https://funwhole.sjv.io/c/5980041/1448255/17189,true,Online Sale: 8%
3623207,Susengo,https://www.funwhole.com/,Collectibles & Hobbies,17190,Lightailing,/display-logo-via-campaign/17190.gif,"Feb 3, 2025 18:17",Public Terms,Active,https://lightailing.sjv.io/c/5980041/1448258/17190,true,Online Sale: 8%
5462535,"T3 Micro, Inc.",https://t3micro.com/,,25330,T3 Micro,/display-logo-via-campaign/25330.gif,"Dec 4, 2025 08:52",T3 M 10%,Active,https://t3microinc.pxf.io/c/5980041/2032298/25330,true,Online Sale: 10%
6003396,"TalkPal, Inc.",https://talkpal.ai/,Apps,30644,Talkpal - AI Language Learning,/display-logo-via-campaign/30644.gif,"Dec 19, 2025 10:54",Public Terms,Active,https://talkpalinc.sjv.io/c/5980041/2584077/30644,true,"Talkpal iOS: 30%
Talkpal iOS: 30%
Talkpal Android: 30%
Talkpal Android: 30%
Recurring Subscription: 30%
Subscription Start: 30%
Talkpal iOS: 0%
Talkpal iOS: 0%
Talkpal iOS: 0%
Talkpal Android: 0%
Talkpal Android: 0%
Talkpal Android: 0%
Trial Activation: $0.00
Signup: $0.00"
5424863,Team Whiskey Endures LLC,https://team-whiskey.com,Sports Apparel & Accessories,24959,Team Whiskey Endures LLC,/display-logo-via-campaign/24959.gif,"Dec 8, 2025 21:28",Public Terms,Active,https://teamwhiskeyenduresllc.pxf.io/c/5980041/2015314/24959,true,"Recurring Sales: 20%
Online Sale: 20%"
3938277,The Curiosity Box,http://www.curiositybox.com/,Gifts & Services,18310,The Curiosity Box,/display-logo-via-campaign/18310.gif,"Jan 29, 2025 11:19",Public Terms,Active,https://the-curiosity-box.pxf.io/c/5980041/1575826/18310,true,"Online Sale   : $40.00,10%"
1342374,The Paisley Box,http://thepaisleybox.com,Gifts & Stationery,9275,The Paisley Box,/display-logo-via-campaign/9275.gif,"Dec 8, 2025 16:52",Public Terms,Active,https://the-paisley-box.pxf.io/c/5980041/554527/9275,true,PB Sale Pixel: 8%
1225650,The RealReal,https://www.therealreal.com/,Women's Apparel,8270,The RealReal ,/display-logo-via-campaign/8270.gif,"Dec 8, 2025 21:13",Public IO,Active,https://the-realreal.2pxhba.net/c/5980041/467556/8270,true,Online Sale: 1%-7%
4850664,Thermos L.L.C.,http://thermos.com/,Kitchen & Dining,21643,Thermos L.L.C.,/display-logo-via-campaign/21643.gif,"Feb 3, 2025 18:14",Public Terms,Active,https://thermosllc.sjv.io/c/5980041/1815965/21643,true,Online Sale: 10%
5514057,THINKCAR,https://mythinkcar.com,Parts & Accessories,25615,THINKCAR,/display-logo-via-campaign/25615.gif,"Jan 29, 2025 11:19",公开条款,Expired,https://thinkcar.sjv.io/c/5980041/2049182/25615,true,Online Sale: 15%
4887427,Tidio Poland Sp. z o.o.,http://tidio.com,B2B,21771,Tidio LLC,/display-logo-via-campaign/21771.gif,"Jan 29, 2025 11:19",Public Terms,Active,https://tidio.pxf.io/c/5980041/1826568/21771,false,"Resubscription: 30%
First Time Subscription: 20%
Signed Contract: 0%
Lead Attended Demo Call: $0.00
Demo Call Request: $0.00
Sign up: $0.00"
5742361,TikTok Inc.,https://pippit.ai,B2B,33261,Pippit - Powered by CapCut Creator Program,/display-logo-via-campaign/33261.gif,"Dec 4, 2025 08:52",Public Terms,Active,https://pippitcreator.pxf.io/c/5980041/2860565/33261,true,"Subscription-Creator: 25%
Sign-UP-Creator: $1.00-$1.25"
5742361,TikTok Inc.,https://pippit.ai,Software,46578,Pippit Creator Program T1 countries,/display-logo-via-campaign/46578.gif,"Dec 19, 2025 09:29",Public Terms,Expired,https://pippit.pxf.io/c/5980041/3722070/46578,true,"Subscription: 20%
Gift: $0.00
Creator Post: $0.00"
4137487,Tiny Land,http://tinylandus.com,Games/Toys,19135,Tiny Land,/display-logo-via-campaign/19135.gif,"Feb 3, 2025 18:13",Regular Terms,Active,https://tinyland.pxf.io/c/5980041/1648309/19135,true,Online Sale: 5%-12%
3695643,Toke n Dab,http://www.tokendab.com,Food & Drink,17522,Toke n Dab,/display-logo-via-campaign/17522.gif,"Jan 29, 2025 11:26",Public Terms,Active,https://toke-n-dab.pxf.io/c/5980041/1485339/17522,true,Online Sale: 10%
4626912,Token Metrics Inc.,http://tokenmetrics.com,Apps,20702,Token Metrics,/display-logo-via-campaign/20702.gif,"Jan 29, 2025 11:18",Public Terms,Expired,https://tokenmetrics.sjv.io/c/5980041/1763602/20702,true,"Subscription Purchase: 40%
Recurring Subscription: 0%"
2377193,Underground Printing,https://undergroundshirts.com/,Women's Apparel,11832,Underground Printing,/display-logo-via-campaign/11832.gif,"Dec 19, 2025 09:28",Public Terms - 1%/5%,Expired,https://imp.i357552.net/c/5980041/846030/11832,true,"Sales: 1%-5%
Quote: $0.00"
3161078,UPERFECT,https://www.uperfectmonitor.com,Collectibles & Hobbies,15155,UPERFECT,/display-logo-via-campaign/15155.gif,"Jan 29, 2025 11:26",Public Terms,Active,https://uperfect.sjv.io/c/5980041/1226533/15155,true,Online Sale: 10%
5231188,Urthbox,http://Www.urthbox.com,Food & Drink,23766,Urthbox,/display-logo-via-campaign/23766.gif,"Dec 8, 2025 16:55",Public Terms,Active,https://urthbox.sjv.io/c/5980041/1953239/23766,true,"Online Sale: $5.00,10%"
5406605,Valencia Theater Seating,https://valenciatheaterseating.com/,Furniture & Home Decor,24804,Valencia Theater Seating,/display-logo-via-campaign/24804.gif,"Dec 8, 2025 21:22",Public Terms,Active,https://valenciatheaterseating.sjv.io/c/5980041/2007927/24804,true,Online Sale: 12%
5406605,Valencia Theater Seating,https://valenciatheaterseating.com/,Furniture & Home Decor,46535,Valencia Theater Seating - Creator,/display-logo-via-campaign/46535.gif,"Dec 19, 2025 11:03",Public Terms,Active,https://valenciatheaterseating.sjv.io/c/5980041/3721690/46535,true,"Online Sale: 3.5%
Gift: $0.00
Creator Post: $0.00"
4819836,VAVA INTERNATIONAL INC.,http://www.ravpower.com,Consumer Electronics,21526,RAVPower,/display-logo-via-campaign/21526.gif,"Feb 3, 2025 18:17",Public Terms,Active,https://zebaoaffiliateprogram.pxf.io/c/5980041/1809767/21526,true,Online Sale: 3%-8%
4819836,VAVA INTERNATIONAL INC.,http://www.ravpower.com,Food & Drink,21553,ParisRhone,/display-logo-via-campaign/21553.gif,"Feb 3, 2025 18:18",Public Terms,Active,https://parisrhonecom.sjv.io/c/5980041/1811170/21553,true,Online Sale: 8%
4819836,VAVA INTERNATIONAL INC.,http://www.ravpower.com,Pet Services,21554,Aspiron,/display-logo-via-campaign/21554.gif,"Feb 3, 2025 18:15",Public Terms,Active,https://aspironcom.sjv.io/c/5980041/1811185/21554,true,Online Sale: 10%
4120633,VEED,http://veed.io/pricing,B2B,19083,VEED,/display-logo-via-campaign/19083.gif,"Dec 8, 2025 21:15",Public Terms,Active,https://veed.sjv.io/c/5980041/1644341/19083,true,Subscription Purchase: 20%
4765679,VersaDesk,http://versadesk.com,Supplies & Furniture,21290,VersaDesk ,/display-logo-via-campaign/21290.gif,"Feb 3, 2025 18:14",Public Terms,Active,https://versadesk.pxf.io/c/5980041/1796287/21290,true,Online Sale: 10%
5879875,Vidline Inc.,https://sider.ai,Apps,28963,Sider,/display-logo-via-campaign/28963.gif,"Dec 4, 2025 08:52",2026 New Terms,Active,https://vidlineinc.pxf.io/c/5980041/2234186/28963,true,"Online Sale: 15%-70%
Online Download: $0.00
Sign up: $0.00"
6140463,Vista Social,https://vistasocial.com,B2B,33456,Vista Social,/display-logo-via-campaign/33456.gif,"Dec 8, 2025 11:39",Public Terms,Active,https://vistasocial.sjv.io/c/5980041/2872681/33456,true,"Sale: 20%
Lead Sign up : $0.00"
1911036,W.C. Bradley Co.,https://wcbradley.com,Outdoors & Recreation,10421, Pit Boss Grills,/display-logo-via-campaign/10421.gif,"Dec 8, 2025 21:13",General Terms,Active,https://pitbossgrills.77jaha.net/c/5980041/664857/10421,true,Online Sale: 6%
1911036,W.C. Bradley Co.,https://wcbradley.com,Outdoors & Recreation,10422,Louisiana Grills,/display-logo-via-campaign/10422.gif,"Dec 8, 2025 21:13",Public Terms,Expired,https://louisiana-grills.9u2rlz.net/c/5980041/664860/10422,true,"Online Sale: 6%
iOS: 0%
Android: 0%"
5423111,WAGYUMAN Inc.,https://wagyuman.com,Gourmet,24940,WAGYUMAN Inc.,/display-logo-via-campaign/24940.gif,"Dec 19, 2025 09:29",Public Terms,Active,https://wagyumaninc.pxf.io/c/5980041/2014636/24940,true,Online Sale: 10%
5764812,Water & Wellness,https://waterandwellness.com,Diet & Nutrition,27695,Water & Wellness,/display-logo-via-campaign/27695.gif,"Jan 29, 2025 11:21",Public Terms,Expired,https://waterwellness.pxf.io/c/5980041/2163970/27695,true,Online Sale: 15%
3216772,Waterdropfilter,https://www.waterdropfilter.com,Diet & Nutrition,15402,Waterdrop (US),/display-logo-via-campaign/15402.gif,"Feb 3, 2025 18:16",Public Terms,Active,https://waterdropus.pxf.io/c/5980041/1250562/15402,true,Online Sale: 8%
6488165,Wegic,https://wegic.ai/,Website Hosting,41022,Wegic,/display-logo-via-campaign/41022.gif,"Dec 8, 2025 11:35",December 2025 Limited-Time Terms +5%,Active,https://wegic-ai.pxf.io/c/5980041/3232377/41022,true,Online Sales: 35%
1990397,Whistle,http://www.whistle.com,"Home, Pet & Garden",14370,Wisdom Panel,/display-logo-via-campaign/14370.gif,"Feb 3, 2025 18:23",Public Terms,Active,https://wisdompanel.pxf.io/c/5980041/1135281/14370,true,Online Sale: 6%
5388344,Wine by Lamborghini,https://www.winebylamborghini.com,Gifts & Stationery,24643,Wine by Lamborghini,/display-logo-via-campaign/24643.gif,"Dec 8, 2025 16:53",Public Terms,Active,https://winebylamborghini.pxf.io/c/5980041/2001322/24643,true,"Recurring Sales: 10%
Online Sale: 10%"
66074,Wine Express,https://www.wineexpress.com,Wine & Spirits,2181,Wine Express,/display-logo-via-campaign/2181.gif,"Jan 29, 2025 11:48",Public IO,Active,https://wineexpress.vneoga.net/c/5980041/88200/2181,true,"Sale: $10.00,6%"
4222752,wowangel,http://www.wowangel.com,Women's Apparel,19454,WOWANGEL,/display-logo-via-campaign/19454.gif,"Feb 3, 2025 18:23",Public Terms,Active,https://wowangel.sjv.io/c/5980041/1679772/19454,true,Online Sale: 5%-8%
3464544,Xendoo Online Accounting,http://xendoo.com/,Loans & Financial Services,16354,Xendoo Online Accounting,/display-logo-via-campaign/16354.gif,"Dec 8, 2025 21:17",Public Terms,Active,https://xendoo.pxf.io/c/5980041/1357375/16354,true,"Onboarded: $500.00
Completed Registration: $0.00
Form Start: $0.00"
5651291,"Xi'an Zuan Ge La Fu Network Technology Co., Ltd.",https://www.helloice.com/,Jewelry & Watches,26893,Helloice,/display-logo-via-campaign/26893.gif,"Dec 8, 2025 21:24",Public Terms,Active,https://helloicecom.pxf.io/c/5980041/2119038/26893,false,Online Sales: 15%
6624222,YCZ Fragrance,https://www.yczfragrance.com/,Romance,43964,YCZ Fragrance,/display-logo-via-campaign/43964.gif,"Dec 4, 2025 08:52",public terms,Active,https://go.pxf.io/c/5980041/3329005/43964,true,Online Sale: 15%
5951755,Yok Rith Limited,https://www.belffin.com,Furniture & Home Decor,29893,Belffin ,/display-logo-via-campaign/29893.gif,"Dec 8, 2025 16:53",Public Terms,Active,https://yokrithlimited.sjv.io/c/5980041/2391686/29893,true,Online Sale: 6%
5274331,Yonder Media Mobile Inc.,http://globalyo.com,Transportation,24001,Global YO eSIM+,/display-logo-via-campaign/24001.gif,"Dec 8, 2025 21:24",Public Terms,Active,https://globalyo.pxf.io/c/5980041/1964697/24001,true,"Global YO - Android: 15%
Global YO - iOS: 15%
Online Sale: 15%"
5239694,Yum Pup,http://www.shopyumpup.com,Pet Supplies,23785,Yum Pup,/display-logo-via-campaign/23785.gif,"Dec 8, 2025 21:16",Public Terms,Expired,https://yumpup.pxf.io/c/5980041/1953939/23785,true,Online Sale: 10%-20%
3835897,Zonli,http://www.zonlihome.com/,Bed & Bath,17882,Zonli Partnership Program,/display-logo-via-campaign/17882.gif,"Jan 29, 2025 11:19",Potential Sale Terms,Expired,https://zonlipartnershipprogram.pxf.io/c/5980041/1529294/17882,true,Online Sale: 20%
6627832,芜湖乔凯电子商务有限公司,https://www.trucktok.com/,Parts & Accessories,44072,Trucktok,/display-logo-via-campaign/44072.gif,"Dec 8, 2025 11:35",Public Terms,Active,https://go.sjv.io/c/5980041/3335308/44072,true,Online Sale: 8%-12%
6502709,香港万德家,https://www.gyspajamas.com,Clothing & Accessories,41632,EASWEET,/display-logo-via-campaign/41632.gif,"Dec 8, 2025 11:35",Public Terms,Active,https://wwweasweetbabycom.pxf.io/c/5980041/3259893/41632,true,Online sale: USD0.00
